StreamID,GridID,Length_m,H,B,R,A,P,HIndex,Q,ORIG_FID,RiverID
3615,3615,733.317389948164077,40.000000000000000,5389.148480415352424,25.705166090106577,139131.427009105216712,5412.586190705619629,18,1549853.949148591840640,2468,3615
3615,3615,733.317389948164077,45.000000000000000,5389.148480415352424,30.683514970416187,166077.169411183800548,5412.586190705619629,19,2081766.099783171433955,2603,3615
3615,3615,733.317389948164077,50.000000000000000,5389.148480415352424,35.661863850724707,193022.911813256476307,5412.586190705619629,20,2674628.572296529076993,2738,3615
3615,3615,733.317389948164077,55.000000000000000,5389.148480415352424,40.640212731033870,219968.654215332644526,5412.586190705619629,21,3325447.057001078501344,2873,3615
3615,3615,733.317389948164077,60.000000000000000,5389.148480415352424,45.618561611343054,246914.396617408929160,5412.586190705619629,22,4031741.969111084472388,3008,3615
3615,3615,733.317389948164077,70.000000000000000,5389.148480415352424,55.575259371961394,300805.881421561294701,5412.586190705619629,23,5602638.234871061518788,3143,3615
3615,3615,733.317389948164077,80.000000000000000,5389.148480415352424,65.531957132578640,354697.366225707810372,5412.586190705619629,24,7373584.267168844118714,3278,3615
3616,3616,733.317389948964433,0.000000000000000,9.045488716351006,-0.000268396629363,-0.002442183287382,9.099157814218087,0,0.000000000000000,39,3616
3616,3616,733.317389948964433,1.000000000000000,125.261222468704034,0.478354264259773,60.098164933886757,125.635265375726007,1,47.012451994775446,174,3616
3616,3616,733.317389948964433,2.000000000000000,285.445217206585937,0.901982446985051,258.219529081545886,286.279993523893324,2,308.299675279155281,309,3616
3616,3616,733.317389948964433,3.000000000000000,537.497976527782725,1.249283529760856,673.169792331315534,538.844686810349003,3,998.659001111762223,444,3616
3616,3616,733.317389948964433,4.000000000000000,747.372277338403478,1.751728234283887,1312.530308781763324,749.277361118935573,4,2439.340460603928932,579,3616
3616,3616,733.317389948964433,5.000000000000000,853.077080013407794,2.469694499167144,2113.020409785165157,855.579672100229459,5,4937.621249418511979,714,3616
3616,3616,733.317389948964433,6.000000000000000,982.551657193130040,3.068966323458365,3025.016743061159559,985.679353969684826,6,8170.358691510472454,849,3616
3616,3616,733.317389948964433,7.000000000000000,1227.451860155314307,3.350274409488900,4124.964184889658100,1231.231738273922701,7,11812.061351628721241,984,3616
3616,3616,733.317389948964433,8.000000000000000,1449.896362920599586,3.761182523075195,5469.582048609147023,1454.218723779759785,8,16918.259145488173090,1119,3616
3616,3616,733.317389948964433,9.000000000000000,1652.697949861796815,4.236031859302842,7021.205092151315512,1657.495818104364389,9,23509.121265138226590,1254,3616
3616,3616,733.317389948964433,10.000000000000000,1890.285911485791075,4.636607920996582,8789.080667560212532,1895.584189415590799,10,31255.680409635762771,1389,3616
3616,3616,733.317389948964433,11.000000000000000,2150.853539644611828,5.009094245582765,10803.087772510780269,2156.694851975965321,11,40448.830108274290978,1524,3616
3616,3616,733.317389948964433,12.000000000000000,2422.209884209143183,5.393230204121939,13097.729649848755798,2428.550081144027899,12,51516.607094001774385,1659,3616
3616,3616,733.317389948964433,15.000000000000000,3107.127037451770320,6.868252552734412,21392.776397973975691,3114.733512450268336,13,98859.083793002879247,1794,3616
3616,3616,733.317389948964433,20.000000000000000,3945.995481088740235,9.892118360652688,39126.707270316896029,3955.341600637226293,14,230595.819190199807053,1929,3616
3616,3616,733.317389948964433,25.000000000000000,4672.605384363610938,12.977334337149680,60781.233986474071571,4683.645532078043288,15,429284.393853258632589,2064,3616
3616,3616,733.317389948964433,30.000000000000000,5116.699291768690273,16.644697476309730,85367.847364807646954,5128.831418312712231,16,711754.453053732402623,2199,3616
3616,3616,733.317389948964433,35.000000000000000,5476.587650205797217,20.374246987979731,111847.371358898351900,5489.644423417727012,17,1067084.351970410905778,2334,3616
3616,3616,733.317389948964433,40.000000000000000,5772.989585723269556,24.193063574622975,140004.236823938408634,5786.957753080688235,18,1497799.500814119353890,2469,3616
3616,3616,733.317389948964433,45.000000000000000,5997.609796329854362,28.184008902882844,169446.336392414028523,6012.144580861310715,19,2007024.250982490833849,2604,3616
3616,3616,733.317389948964433,50.000000000000000,6033.828345669653572,32.999221514237590,199593.907675006747013,6048.442918233435194,20,2626243.572154539637268,2739,3616
3616,3616,733.317389948964433,55.000000000000000,6033.828345669653572,37.987140245749352,229763.049403343000449,6048.442918233435194,21,3320650.577783796936274,2874,3616
3616,3616,733.317389948964433,60.000000000000000,6033.828345669653572,42.975058977263011,259932.191131690662587,6048.442918233435194,22,4078711.435235532000661,3009,3616
3616,3616,733.317389948964433,70.000000000000000,6033.828345669653572,52.950896440290300,320270.474588385899551,6048.442918233435194,23,5775873.945571504533291,3144,3616
3616,3616,733.317389948964433,80.000000000000000,6033.828345669653572,62.926733903317952,380608.758045083261095,6048.442918233435194,24,7701124.834958298131824,3279,3616
3617,3617,733.317389960818559,0.000000000000000,27.454172721765350,-0.000148134543438,-0.004169529221696,28.146907027311507,0,0.000000000000000,40,3617
3617,3617,733.317389960818559,1.000000000000000,130.336210711096385,0.589151532133408,78.091979410329998,132.549904652792748,1,70.190181253784132,175,3617
3617,3617,733.317389960818559,2.000000000000000,246.688342047949732,1.052937117193966,264.417682441123986,251.123906758825427,2,350.007520884873770,310,3617
3617,3617,733.317389960818559,3.000000000000000,444.908966145775366,1.333014222903546,602.782278325952234,452.194933834226788,3,933.760696172169560,445,3617
3617,3617,733.317389960818559,4.000000000000000,682.026189754401457,1.686700779947199,1167.956592538817858,692.450377935664505,4,2116.592850096402344,580,3617
3617,3617,733.317389960818559,5.000000000000000,957.931892835844451,2.033895272427275,1976.625018240464897,971.842083039770728,5,4058.154753300711036,715,3617
3617,3617,733.317389960818559,6.000000000000000,1247.003289773256938,2.436516698800365,3080.868110704283936,1264.455980220110860,6,7134.627337681331483,850,3617
3617,3617,733.317389960818559,7.000000000000000,1591.866289695263958,2.783893287642638,4489.498291516408244,1612.668959490919633,7,11362.785063257328147,985,3617
3617,3617,733.317389960818559,8.000000000000000,1902.456900961756901,3.245740474269939,6251.715185678661328,1926.129102199661929,8,17527.782289569364366,1120,3617
3617,3617,733.317389960818559,9.000000000000000,2169.395294431383263,3.774132200684166,8286.544740744153387,2195.615919135526838,9,25690.357261045326595,1255,3617
3617,3617,733.317389960818559,10.000000000000000,2455.211446532897753,4.266454162247478,10596.331725262833061,2483.638947542543974,10,35649.397436043916969,1390,3617
3617,3617,733.317389960818559,11.000000000000000,2766.375925693302634,4.722307297775258,13207.649080652425255,2796.863534669741512,11,47545.958814876721590,1525,3617
3617,3617,733.317389960818559,12.000000000000000,3155.436733757692309,5.072663888389752,16171.788804703390269,3188.026875133038175,12,61061.487199474911904,1660,3617
3617,3617,733.317389960818559,15.000000000000000,4378.773378908999803,6.205901615331202,27422.886472190253698,4418.840028730736776,13,118440.895345526572783,1795,3617
3617,3617,733.317389960818559,20.000000000000000,6780.061204036614072,8.198030696391921,55998.909500288194977,6830.775777033157283,14,291186.467877157323528,1930,3617
3617,3617,733.317389960818559,25.000000000000000,8441.493589555548169,11.050005272597215,93968.106007549198694,8503.896938454830888,15,596221.164965554024093,2065,3617
3617,3617,733.317389960818559,30.000000000000000,10788.054378226404879,13.046556177008863,141744.284736482950393,10864.498095387816647,16,1004665.312043334008195,2200,3617
3617,3617,733.317389960818559,35.000000000000000,13250.932367144921955,15.163427750195954,202235.710257378465030,13337.070851593236512,17,1584557.587414767127484,2335,3617
3617,3617,733.317389960818559,40.000000000000000,15177.340351597784320,17.878610194901643,273003.173613370978273,15269.820787928021673,18,2387309.857232446316630,2470,3617
3617,3617,733.317389960818559,45.000000000000000,18173.933779091174074,19.514191164274155,356577.000894601980690,18272.702050157717167,19,3305513.661829446442425,2605,3617
3617,3617,733.317389960818559,50.000000000000000,21775.763218592812336,20.893065212878778,457207.458934042195324,21883.215998972384114,20,4435746.024280137382448,2740,3617
3617,3617,733.317389960818559,55.000000000000000,23600.095906878224923,24.068873661341737,570732.277577571454458,23712.463059468132997,21,6084919.979134185239673,2875,3617
3617,3617,733.317389960818559,60.000000000000000,25216.922954880836187,27.353515842206487,692954.716086401371285,25333.296095603618596,22,8045731.779740993864834,3010,3617
3617,3617,733.317389960818559,70.000000000000000,27033.452703194245260,35.146770797198499,954410.785808899207041,27155.006396347911505,23,13097172.573557529598475,3145,3617
3617,3617,733.317389960818559,80.000000000000000,28491.449752014155820,43.051055738880514,1231938.672614026116207,28615.759856997668976,24,19353679.787708312273026,3280,3617
3618,3618,680.888337312368321,0.000000000000000,6.614097824291569,-0.000193179033426,-0.001294068436719,6.698803766461258,0,0.000000000000000,41,3618
3618,3618,680.888337312368321,1.000000000000000,67.575943670125213,0.525746246980626,35.866068828273555,68.219353032481578,1,29.880405727721431,176,3618
3618,3618,680.888337312368321,2.000000000000000,123.244003202096039,1.051661264671983,131.248120892704463,124.800756005443716,2,173.591692746280046,311,3618
3618,3618,680.888337312368321,3.000000000000000,178.878024852522543,1.557979390986334,283.011803584270297,181.653111216766320,3,486.441866882522561,446,3618
3618,3618,680.888337312368321,4.000000000000000,237.930166396976205,2.026948734575296,490.933677590501134,242.203302538564628,4,1005.626232277751797,581,3618
3618,3618,680.888337312368321,5.000000000000000,302.627221875433918,2.463148060074530,760.234103443173922,308.643282864681225,5,1773.343844136927373,716,3618
3618,3618,680.888337312368321,6.000000000000000,381.254728242757039,2.829335936873922,1100.700153422636731,389.031270227592302,6,2816.073350529935396,851,3618
3618,3618,680.888337312368321,7.000000000000000,461.551882273200363,3.234391846450733,1523.839361335575177,471.136285792880528,7,4262.386898306161129,986,3618
3618,3618,680.888337312368321,8.000000000000000,535.738340832717768,3.694738714228632,2021.596108738568319,547.155364722624654,8,6179.245817554256973,1121,3618
3618,3618,680.888337312368321,9.000000000000000,660.256077391550320,3.889061653407609,2618.999962597022204,673.427216126091821,9,8283.565349924474503,1256,3618
3618,3618,680.888337312368321,10.000000000000000,792.081209677708330,4.140292939527478,3340.876492425191827,806.917901999098376,10,11017.077195713436595,1391,3618
3618,3618,680.888337312368321,11.000000000000000,931.134913123404772,4.439019880321699,4205.916536598606399,947.487654931115117,11,14529.052800057706918,1526,3618
3618,3618,680.888337312368321,12.000000000000000,1063.252054603863826,4.810749241023452,5200.910930858543907,1081.102063376740716,12,18955.699766940157133,1661,3618
3618,3618,680.888337312368321,15.000000000000000,1426.439833616398801,6.186801199084990,8959.675887774714283,1448.191981520244099,13,38617.871407682156132,1796,3618
3618,3618,680.888337312368321,20.000000000000000,2070.085424814332782,8.473875989909033,17781.342160961859918,2098.371770148213272,14,94523.080524511198746,1931,3618
3618,3618,680.888337312368321,25.000000000000000,2850.479100850199757,10.374066967531432,29929.788288977018965,2885.058326946484158,15,182076.935301589197479,2066,3618
3618,3618,680.888337312368321,30.000000000000000,3327.516427758604550,13.539327952767021,45580.711706296329794,3366.541667748068448,16,331154.834153420291841,2201,3618
3618,3618,680.888337312368321,35.000000000000000,3523.327402945689755,17.618757088474315,62804.122797152107523,3564.617099933613645,17,543863.931597701739520,2336,3618
3618,3618,680.888337312368321,40.000000000000000,3688.328720932837768,21.660368713730477,80805.330984287778847,3730.561194605399123,18,803037.516889917780645,2471,3618
3618,3618,680.888337312368321,45.000000000000000,3827.934196353041898,25.728060430786797,99600.434751648179372,3871.276461729076800,19,1110157.312805334338918,2606,3618
3618,3618,680.888337312368321,50.000000000000000,3914.290093298369811,30.057004916782613,118972.745046821466531,3958.236869449088317,20,1470945.365348127903417,2741,3618
3618,3618,680.888337312368321,55.000000000000000,4008.892114914665854,34.253037669107528,138829.835480568784988,4053.066382657735176,21,1872696.773722234880552,2876,3618
3618,3618,680.888337312368321,60.000000000000000,4008.892114914665854,39.198542795877508,158874.296055141661782,4053.066382657735176,22,2344690.440336721017957,3011,3618
3618,3618,680.888337312368321,70.000000000000000,4008.892114914665854,49.089553049417489,198963.217204287531786,4053.066382657735176,23,3411542.389831563923508,3146,3618
3618,3618,680.888337312368321,80.000000000000000,4008.892114914665854,58.980563302957457,239052.138353433343582,4053.066382657735176,24,4632518.568093092180789,3281,3618
3619,3619,680.888337319679636,0.000000000000000,35.202335386222579,-0.000085179952636,-0.003049234177810,35.797556625083232,0,0.000000000000000,42,3619
3619,3619,680.888337319679636,1.000000000000000,130.560356265267956,0.612145513268941,80.981456872196333,132.291187498450000,1,74.669049756762817,177,3619
3619,3619,680.888337319679636,2.000000000000000,202.185016370945561,1.200431930248952,246.517112936530424,205.357010859754809,2,356.115347222382525,312,3619
3619,3619,680.888337319679636,3.000000000000000,293.983391427475738,1.666966289024318,497.721616200461710,298.579293101230064,3,894.931179760735972,447,3619
3619,3619,680.888337319679636,4.000000000000000,338.630343208414104,2.363254837592697,814.228968451404171,344.537100061882995,4,1847.589611971002796,582,3619
3619,3619,680.888337319679636,5.000000000000000,380.165516029257390,3.028661544709271,1173.581336255045471,387.491741460896890,5,3141.947675587960020,717,3619
3619,3619,680.888337319679636,6.000000000000000,427.945744379687085,3.609714449136063,1576.501194465944764,436.738477982173720,6,4744.547452259987040,852,3619
3619,3619,680.888337319679636,7.000000000000000,469.226528822675675,4.224518945769419,2025.788103076473362,479.531073024342390,7,6770.656529476704236,987,3619
3619,3619,680.888337319679636,8.000000000000000,507.166226472010123,4.845791021801112,2514.652729682472454,518.935446941294572,8,9209.578000516674365,1122,3619
3619,3619,680.888337319679636,9.000000000000000,542.370353325682458,5.470479646522334,3039.218344627491206,555.567069253162799,9,12067.873936863054041,1257,3619
3619,3619,680.888337319679636,10.000000000000000,574.054246640732345,6.110022395363718,3596.803731707703264,588.672757474171590,10,15374.365448738813939,1392,3619
3619,3619,680.888337319679636,11.000000000000000,605.005429768862996,6.739584594227352,4185.986347459632270,621.104504132947568,11,19101.691143796437245,1527,3619
3619,3619,680.888337319679636,12.000000000000000,630.051936182846703,7.419608959007454,4804.334768938880188,647.518595047571353,12,23374.331454374689201,1662,3619
3619,3619,680.888337319679636,15.000000000000000,690.734313105875572,9.527162742311377,6783.914016042372168,712.060263851075206,13,38991.922546655398037,1797,3619
3619,3619,680.888337319679636,20.000000000000000,808.480302703578559,12.619929153306165,10543.649051995629634,835.476088963099073,14,73093.845620251871878,1932,3619
3619,3619,680.888337319679636,25.000000000000000,925.934283106983685,15.527720840928518,14883.627475100498486,958.519774252361913,15,118476.584706859459402,2067,3619
3619,3619,680.888337319679636,30.000000000000000,1018.655263900099385,18.679880300721575,19760.396117558495462,1057.843829802013261,16,177922.264489913563011,2202,3619
3619,3619,680.888337319679636,35.000000000000000,1164.749434421547448,20.848088371716749,25243.784055280826578,1210.844064222570751,17,244559.126440311811166,2337,3619
3619,3619,680.888337319679636,40.000000000000000,1326.466992571659375,22.814833881580881,31455.458331362187892,1378.728352554745015,18,323613.141981469700113,2472,3619
3619,3619,680.888337319679636,45.000000000000000,1475.502752645482587,25.078941960383659,38444.217576050010393,1532.928208725033755,19,421265.369066401675809,2607,3619
3619,3619,680.888337319679636,50.000000000000000,1611.605909200062115,27.585811413243800,46147.190321864422003,1672.859631734791265,20,538833.222032645717263,2742,3619
3619,3619,680.888337319679636,55.000000000000000,1820.225876650260261,29.042148719866343,54733.367887944201357,1884.618401203342273,21,661388.431222773040645,2877,3619
3619,3619,680.888337319679636,60.000000000000000,2151.744094083442633,29.116853534164466,64615.426728294245549,2219.176143207825589,22,782139.891067304415628,3012,3619
3619,3619,680.888337319679636,70.000000000000000,2411.173661341480056,35.337185420134283,87754.321179663180374,2483.342126327437200,23,1208579.081780439009890,3147,3619
3619,3619,680.888337319679636,80.000000000000000,2588.270967547099190,42.358826074841872,112758.748090594541281,2661.989449173267076,24,1752392.749899372458458,3282,3619
3620,3620,680.888337305790856,0.000000000000000,56.515423636224746,-0.000058126004131,-0.003305314302826,56.864640056750119,0,0.000000000000000,43,3620
3620,3620,680.888337305790856,1.000000000000000,133.104240046529384,0.745167096662104,100.224936278500252,134.499948706064885,1,105.357023842483613,178,3620
3620,3620,680.888337305790856,2.000000000000000,168.998081869060826,1.466223344848702,251.799660159019368,171.733495475753926,2,415.630252874762903,313,3620
3620,3620,680.888337305790856,3.000000000000000,197.052462131630307,2.162924771810511,435.229930858981220,201.222870314932379,3,930.961288700411274,448,3620
3620,3620,680.888337305790856,4.000000000000000,221.412836512883189,2.839306689254256,644.491425934364543,226.989014034140894,4,1652.763093063157157,583,3620
3620,3620,680.888337305790856,5.000000000000000,244.116103503147741,3.495444572214550,877.236615798794219,250.965677662861111,5,2584.066123205083841,718,3620
3620,3620,680.888337305790856,6.000000000000000,277.342450293050433,3.981482072551469,1135.595048119472722,285.219179045993997,6,3648.423616585444506,853,3620
3620,3620,680.888337305790856,7.000000000000000,315.507872841823144,4.415915401404614,1431.944525107561503,324.269012185353120,7,4929.376023200799864,988,3620
3620,3620,680.888337305790856,8.000000000000000,343.639286204730467,4.992916472811624,1762.890155042092147,353.078238869349434,8,6586.378905012757969,1123,3620
3620,3620,680.888337305790856,9.000000000000000,359.986426683398861,5.715797536999212,2114.993317452392603,370.025933172356929,9,8647.265948476857375,1258,3620
3620,3620,680.888337305790856,10.000000000000000,376.892505006378883,6.408608587393352,2483.509928692335052,387.527166751571258,10,10958.732449028369956,1393,3620
3620,3620,680.888337305790856,11.000000000000000,394.115673067958937,7.078196662100166,2868.892955030379198,405.314106401100219,11,13526.372790727496977,1528,3620
3620,3620,680.888337305790856,12.000000000000000,417.417290186429057,7.630010408229802,3274.303073500072060,429.134810873701724,12,16230.088496111815402,1663,3620
3620,3620,680.888337305790856,15.000000000000000,452.341948118663481,9.849700712503550,4583.998625236369662,465.394711883710670,13,26938.811219680701470,1798,3620
3620,3620,680.888337305790856,20.000000000000000,492.872107701062760,13.664174001861012,6943.936627113686882,508.185611963661131,14,50759.024019274016609,1933,3620
3620,3620,680.888337305790856,25.000000000000000,533.312693910976122,17.319201421481321,9522.918420047948530,549.847431662553390,15,81528.083072219611495,2068,3620
3620,3620,680.888337305790856,30.000000000000000,561.902722941011007,21.160195261339403,12260.723100885323220,579.423911238011897,16,119963.130435527549707,2203,3620
3620,3620,680.888337305790856,35.000000000000000,587.947076724997942,24.971688114761090,15138.427547988580045,606.223635279188784,17,165411.091182594129350,2338,3620
3620,3620,680.888337305790856,40.000000000000000,604.570103190922737,29.077071111175989,18124.590489964350127,623.329303720622306,18,219189.914402732305462,2473,3620
3620,3620,680.888337305790856,45.000000000000000,615.836641982193441,33.350624622697708,21175.799928649950743,634.944627520953986,19,280604.349406712863129,2608,3620
3620,3620,680.888337305790856,50.000000000000000,625.195267939515475,37.670716327286122,24280.312695738732145,644.540774982601420,20,348959.843217621033546,2743,3620
3620,3620,680.888337305790856,55.000000000000000,631.632010486348918,42.119964849143862,27423.820782891474664,651.088406201480893,21,424592.078438561875373,2878,3620
3620,3620,680.888337305790856,60.000000000000000,633.070558848471819,46.875612616265656,30587.979835795016697,652.535041753909923,22,508589.462906953995116,3013,3620
3620,3620,680.888337305790856,70.000000000000000,633.070558848471819,56.577322384171019,36918.685424279457948,652.535041753909923,23,695867.275873425998725,3148,3620
3620,3620,680.888337305790856,80.000000000000000,633.070558848471819,66.279032152075587,43249.391012763378967,652.535041753909923,24,905905.077345253317617,3283,3620
3621,3621,542.303601599696322,0.000000000000000,17.321657682216493,-0.000280282889089,-0.004902302173608,17.490551026990442,0,0.000000000000000,44,3621
3621,3621,542.303601599696322,1.000000000000000,78.416433161292517,0.668532323360107,53.231309676500906,79.624137556962523,1,52.051591972112803,179,3621
3621,3621,542.303601599696322,2.000000000000000,108.340772052892078,1.327583711862951,147.425539002701299,111.048017300411331,2,227.753954505686323,314,3621
3621,3621,542.303601599696322,3.000000000000000,140.768552705341762,1.880524470262319,272.543336406499520,144.929428314475331,3,531.055795433042363,449,3621
3621,3621,542.303601599696322,4.000000000000000,164.178994616328566,2.505859397733106,425.501195280701779,169.802501954270070,4,1003.977182064097747,584,3621
3621,3621,542.303601599696322,5.000000000000000,178.466381916346620,3.215236200391517,597.162179326613114,185.728867836800617,5,1663.742617700841492,719,3621
3621,3621,542.303601599696322,6.000000000000000,188.230479565807968,3.957460033874679,780.631929725178111,197.255796152886290,6,2497.905061073427987,854,3621
3621,3621,542.303601599696322,7.000000000000000,197.250067581090150,4.678867997977463,973.401400476285289,208.042073616323052,7,3482.606614283764429,989,3621
3621,3621,542.303601599696322,8.000000000000000,206.629539407455923,5.362532681336757,1175.276733253622979,219.164488702128210,8,4605.096108873490266,1124,3621
3621,3621,542.303601599696322,9.000000000000000,216.749022320362286,6.006975576082807,1386.924271719486114,230.885618586768032,9,5861.497505348102095,1259,3621
3621,3621,542.303601599696322,10.000000000000000,227.824446606459446,6.609676279221073,1609.103342928797929,243.446619010277004,10,7248.074612517678361,1394,3621
3621,3621,542.303601599696322,11.000000000000000,240.409133625288320,7.162242118895953,1842.975986891964794,257.318302885864512,11,8757.986416078374532,1529,3621
3621,3621,542.303601599696322,12.000000000000000,257.490119008842669,7.589692389866685,2091.448708264152629,275.564357661785209,12,10330.355318168285521,1664,3621
3621,3621,542.303601599696322,15.000000000000000,614.764772462065366,4.966217946721804,3158.027227950009092,635.901859690757192,13,11756.687610635301098,1799,3621
3621,3621,542.303601599696322,20.000000000000000,1711.848077812162046,5.407339060672669,9387.447986772238437,1736.056844492464052,14,36987.519215082364099,1934,3621
3621,3621,542.303601599696322,25.000000000000000,3002.002299987140759,6.868910023199232,20808.460557038157276,3029.368631523652311,15,96165.013107592254528,2069,3621
3621,3621,542.303601599696322,30.000000000000000,4538.098869382818521,8.748552778869756,39968.639852219384920,4568.600185936469643,16,217034.498389424086781,2204,3621
3621,3621,542.303601599696322,35.000000000000000,5664.200056275347379,11.526564915717161,65667.207635389204370,5697.031866436464043,17,428548.923027942713816,2339,3621
3621,3621,542.303601599696322,40.000000000000000,6254.054121188971294,15.251933536793489,95920.586656008003047,6289.077147144059381,18,754478.764797793584876,2474,3621
3621,3621,542.303601599696322,45.000000000000000,6362.986452256332086,19.914833719452997,127448.704721982707269,6399.687113505226989,19,1197581.672186409821734,2609,3621
3621,3621,542.303601599696322,50.000000000000000,6363.112411590211195,24.885767701179564,159264.263334222545382,6399.813148085986541,20,1736218.145861755125225,2744,3621
3621,3621,542.303601599696322,55.000000000000000,6363.112411590211195,29.857094413657968,191079.825392172933789,6399.813148085986541,21,2351970.057768288999796,2879,3621
3621,3621,542.303601599696322,60.000000000000000,6363.112411590211195,34.828421126135851,222895.387450119946152,6399.813148085986541,22,3040246.971975484862924,3014,3621
3621,3621,542.303601599696322,70.000000000000000,6363.112411590211195,44.771074551092497,286526.511566019675229,6399.813148085986541,23,4620423.132421872578561,3149,3621
3621,3621,542.303601599696322,80.000000000000000,6363.112411590211195,54.713727976049114,350157.635681919171475,6399.813148085986541,24,6454259.127880013547838,3284,3621
3622,3622,542.303601595806640,0.000000000000000,11.052931547983686,-0.000257366180733,-0.002893002148063,11.240801490778791,0,0.000000000000000,45,3622
3622,3622,542.303601595806640,1.000000000000000,63.753417133913224,0.590776494831696,38.373972672929810,64.955144642073151,1,34.554463861878610,180,3622
3622,3622,542.303601595806640,2.000000000000000,146.810102184960328,0.972505391676849,145.539323568785278,149.654001730353542,2,182.709146608307236,315,3622
3622,3622,542.303601595806640,3.000000000000000,209.926974828014920,1.507072909491437,323.617015347426957,214.732156161331147,3,544.050794447205703,450,3622
3622,3622,542.303601595806640,4.000000000000000,343.587822265414729,1.673655958602569,587.495984948670866,351.025538987836512,4,1059.174752875018157,585,3622
3622,3622,542.303601595806640,5.000000000000000,560.910409411250271,1.822426090662392,1041.310927319814255,571.387192410821967,5,1987.005033260663822,720,3622
3622,3622,542.303601595806640,6.000000000000000,717.081989232089313,2.295033353760067,1678.871225874362835,731.523671812344105,6,3735.900595192327273,855,3622
3622,3622,542.303601595806640,7.000000000000000,842.132616489252769,2.868700080435039,2469.068303859587104,860.692381437502036,7,6375.415000108792810,990,3622
3622,3622,542.303601595806640,8.000000000000000,915.503928474443569,3.566291140610160,3347.067556903607965,938.528971678670928,8,9992.195744925664258,1125,3622
3622,3622,542.303601595806640,9.000000000000000,1029.303688087525870,4.083077333372716,4315.669868243923702,1056.965008468032238,9,14100.197992706107470,1260,3622
3622,3622,542.303601595806640,10.000000000000000,1107.738115439935200,4.731444728159097,5394.130983298652609,1140.060022511853958,10,19443.267920092934219,1395,3622
3622,3622,542.303601595806640,11.000000000000000,1166.216985467616951,5.427570084457645,6529.803865976673478,1203.080524869753162,11,25792.237659729176812,1530,3622
3622,3622,542.303601595806640,12.000000000000000,1270.565296492048901,5.901587021505390,7743.500484334878820,1312.104770482508002,12,32342.118593827170116,1665,3622
3622,3622,542.303601595806640,15.000000000000000,2086.275693426119688,5.850545164778291,12522.638150331189536,2140.422438872966268,13,52001.034194316402136,1800,3622
3622,3622,542.303601595806640,20.000000000000000,4553.157757635504822,6.265542409690712,28973.985612488530023,4624.337961175620876,14,125940.655075134156505,1935,3622
3622,3622,542.303601595806640,25.000000000000000,6467.960061448165106,8.669026694121159,56781.126442118387786,6549.884830856976805,15,306456.960108723782469,2070,3622
3622,3622,542.303601595806640,30.000000000000000,8391.246626107182237,11.063431933484022,93863.974563768133521,8484.164328763499725,16,596042.796944878180511,2205,3622
3622,3622,542.303601595806640,35.000000000000000,10320.268839005384507,13.502648484663823,140736.574015104910359,10422.886604428171268,17,1020637.547065987600945,2340,3622
3622,3622,542.303601595806640,40.000000000000000,12257.237736307133673,15.943678427326152,197219.512648213625653,12369.762319728904913,18,1597818.667257880093530,2475,3622
3622,3622,542.303601595806640,45.000000000000000,14356.111612395088741,18.197987006424214,263483.819351951184217,14478.734337975771268,19,2331424.963976889383048,2610,3622
3622,3622,542.303601595806640,50.000000000000000,16587.733130749809789,20.395224884601259,340985.833411013882142,16718.905299664726044,20,3255421.746345849707723,2745,3622
3622,3622,542.303601595806640,55.000000000000000,18828.313506726761261,22.650462823934674,429626.522553229180630,18967.670810648698534,21,4398734.300049653276801,2880,3622
3622,3622,542.303601595806640,60.000000000000000,20131.821667576106847,26.006330492845212,527314.540453609079123,20276.391573147251620,22,5919809.396220332942903,3015,3622
3622,3622,542.303601595806640,70.000000000000000,21254.645662522012572,34.426887338865775,736833.301848264178261,21402.844079267833877,23,9972858.950032910332084,3150,3622
3622,3622,542.303601595806640,80.000000000000000,21254.645662522012572,44.357644944632220,949379.758473486523144,21402.844079267833877,24,15214962.281021839007735,3285,3622
3623,3623,701.893056780938764,0.000000000000000,6.016458621688421,-0.000460519921315,-0.002838654245565,6.164020521538103,0,0.000000000000000,46,3623
3623,3623,701.893056780938764,1.000000000000000,40.744041705801564,0.629112111801195,26.480302864541450,42.091548339017642,1,24.865292407126308,181,3623
3623,3623,701.893056780938764,2.000000000000000,64.507489190771935,1.171306368808415,78.964227139246177,67.415519322734923,2,112.218032682466358,316,3623
3623,3623,701.893056780938764,3.000000000000000,95.277973406720861,1.581215692511454,157.837341877979668,99.820247563623440,3,273.982249720412256,451,3623
3623,3623,701.893056780938764,4.000000000000000,144.024843521787346,1.838471652937932,275.588167057687656,149.900688769005285,4,528.953039191600283,586,3623
3623,3623,701.893056780938764,5.000000000000000,233.866802321737140,1.913984524443554,460.656022867711840,240.679073934329125,5,908.212817779044258,721,3623
3623,3623,701.893056780938764,6.000000000000000,394.752327977441610,1.899860085459135,764.304942233182373,402.295383793209396,6,1499.453511143795822,856,3623
3623,3623,701.893056780938764,7.000000000000000,606.624820560273974,2.068765660084829,1271.751493727441357,614.739270988911244,7,2640.756641257611591,991,3623
3623,3623,701.893056780938764,8.000000000000000,822.996623186881948,2.382011014870753,1980.920615475246223,831.616899799571343,8,4518.713852520533692,1126,3623
3623,3623,701.893056780938764,9.000000000000000,1127.298742648142934,2.599711977769362,2954.472802554560076,1136.461587983140589,9,7144.120069502463593,1261,3623
